2.670000 0.483111 0.001269
2.680000 0.480960 0.001232
2.690000 0.478816 0.001196
2.700000 0.476679 0.001161
2.710000 0.474547 0.001127
2.720000 0.472423 0.001094
2.730000 0.470304 0.001062
2.740000 0.468193 0.001031
2.750000 0.466087 0.001001
2.760000 0.463989 0.000971
2.770000 0.461897 0.000943
2.780000 0.459811 0.000915
2.790000 0.457732 0.000888
2.800000 0.455660 0.000862
2.810000 0.453594 0.000837
2.820000 0.451535 0.000812
2.830000 0.449482 0.000788
2.840000 0.447436 0.000765
2.850000 0.445397 0.000743
2.860000 0.443365 0.000721
2.870000 0.441339 0.000700
2.880000 0.439319 0.000679
2.890000 0.437307 0.000659
2.900000 0.435301 0.000640
2.910000 0.433302 0.000621
2.920000 0.431310 0.000603
2.930000 0.429324 0.000585
2.940000 0.427345 0.000568
2.950000 0.425373 0.000551
2.960000 0.423407 0.000535
2.970000 0.421449 0.000519
2.980000 0.419497 0.000504
2.990000 0.417552 0.000489
3.000000 0.415613 0.000475
3.010000 0.413682 0.000461
3.020000 0.411757 0.000447
3.030000 0.409839 0.000434
3.040000 0.407927 0.000421
3.050000 0.406023 0.000409
3.060000 0.404125 0.000397
3.070000 0.402234 0.000385
3.080000 0.400350 0.000373
3.090000 0.398472 0.000362
3.100000 0.396601 0.000352
3.110000 0.394738 0.000341
3.120000 0.392880 0.000331
3.130000 0.391030 0.000321
3.140000 0.389186 0.000312
3.150000 0.387350 0.000303
3.160000 0.385520 0.000294
3.170000 0.383696 0.000285
3.180000 0.381880 0.000277
3.190000 0.380070 0.000269
3.200000 0.378267 0.000261
3.210000 0.376471 0.000253
3.220000 0.374681 0.000245
3.230000 0.372898 0.000238
3.240000 0.371122 0.000231
3.250000 0.369353 0.000224
3.260000 0.367591 0.000218
3.270000 0.365835 0.000211
3.280000 0.364086 0.000205
3.290000 0.362343 0.000199
3.300000 0.360607 0.000193
3.310000 0.358878 0.000187
3.320000 0.357156 0.000182
3.330000 0.355440 0.000176
3.340000 0.353731 0.000171
3.350000 0.352029 0.000166
3.360000 0.350333 0.000161
3.370000 0.348644 0.000156
3.380000 0.346962 0.000152
3.390000 0.345286 0.000147
3.400000 0.343617 0.000143
3.410000 0.341954 0.000139
3.420000 0.340298 0.000134
3.430000 0.338649 0.000130
3.440000 0.337006 0.000127
3.450000 0.335370 0.000123
3.460000 0.333740 0.000119
3.470000 0.332117 0.000116
3.480000 0.330501 0.000112
3.490000 0.328891 0.000109
3.500000 0.327287 0.000106
3.510000 0.325690 0.000103
3.520000 0.324099 0.000099
3.530000 0.322515 0.000097
3.540000 0.320938 0.000094
3.550000 0.319367 0.000091
3.560000 0.317802 0.000088
3.570000 0.316244 0.000086
3.580000 0.314692 0.000083
3.590000 0.313146 0.000081
3.600000 0.311607 0.000078
3.610000 0.310075 0.000076
3.620000 0.308548 0.000074
3.630000 0.307028 0.000071
3.640000 0.305515 0.000069
3.650000 0.304007 0.000067
3.660000 0.302506 0.000065
3.670000 0.301012 0.000063
3.680000 0.299523 0.000061
3.690000 0.298041 0.000060
3.700000 0.296565 0.000058
3.710000 0.295096 0.000056
3.720000 0.293632 0.000054
3.730000 0.292175 0.000053
3.740000 0.290724 0.000051
3.750000 0.289279 0.000050
3.760000 0.287841 0.000048
3.770000 0.286408 0.000047
3.780000 0.284982 0.000045
3.790000 0.283561 0.000044
3.800000 0.282147 0.000043
3.810000 0.280739 0.000041
3.820000 0.279337 0.000040
3.830000 0.277941 0.000039
3.840000 0.276551 0.000038
3.850000 0.275167 0.000037
3.860000 0.273789 0.000036
3.870000 0.272417 0.000035
3.880000 0.271051 0.000034
3.890000 0.269692 0.000033
3.900000 0.268337 0.000032
3.910000 0.266989 0.000031
3.920000 0.265647 0.000030
3.930000 0.264311 0.000029
3.940000 0.262980 0.000028
3.950000 0.261656 0.000027
3.960000 0.260337 0.000026
3.970000 0.259024 0.000026
3.980000 0.257717 0.000025
